j	A	B	C	product
2782	1733	-4527.2113978794341	6525.6933635637097	-51198354118.167603
2783	10601	1967.4738854690356	-6550.4007860492393	-136622958093.10776
2784	-2537	-2596.4004162559941	6245.9297038420164	41142362783.272278
2785	3823	-5547.1760977587519	2055.465795773343	-43589963488.721039
2786	-2581	-20.751482417706303	-539.83571486114317	-28913372.062453981
2787	-8451	-8188.2893771109693	6433.8078948908396	445214574979.74719
2788	-8737	-1336.29952423082	3440.535702250937	40169110821.763206
2789	-2353	-7950.2816378632806	160.98483580993789	3011545367.0206757
2790	189	-390.85461442920217	-11261.571013596882	831909392.3170464
2791	9269	-283.16014572860638	-4922.8373787767023	12920535059.188816
2792	3669	-6562.0250544887431	-3903.6071755801731	93983519318.684586
2793	-651	-1683.3498088426384	9084.6189051653182	9955477064.8192844
2794	-1925	8353.2518256142193	5491.7844867451213	-88307948170.333298
2795	-1385	6304.8233551095482	-347.41939232101254	3033728789.7320294
2796	1561	-5381.6444059095784	1169.5793563137415	-9825340172.4703217
2797	-4199	9824.5098577243189	8180.3405707351494	-337464545785.68781
2798	-6377	-5171.638394608909	-1042.9278828905717	-34395279789.291214
2799	4985	8707.0511040199399	4460.6050904803278	193611001641.15353
2800	3725	-8076.7829930672669	-6396.3958231297283	192442071229.39807
2801	-2319	-1896.1401579120095	-1708.009399834609	-7510371869.219697
2802	10189	484.92414802188455	-9087.1437340609973	-44898597088.792633
2803	-4301	-1839.4257791064258	5639.0456647629389	44612578256.855438
2804	2527	4012.4088072207351	3289.0081516295877	33348428008.963093
2805	1921	7134.282564324566	-6521.8384415200171	-89381514137.182358
2806	-3211	2328.6978178925465	-1886.2878493950132	14104620614.55769
2807	291	466.6383535458429	6828.6827725593475	927278858.18932104
2808	10891	-4023.5412097969547	-6545.4747861760052	286825240296.68134
2809	-8695	8661.4004613960587	-6095.5766923834826	459063226596.32318
2810	-5825	6789.550649050957	492.75003067240601	-19487836267.580227
2811	511	-2314.6684035286762	-7367.3675455158818	8714089579.0167847
2812	-1671	5546.1803486845447	446.16477222993728	-4134906697.9603968
2813	-14045	332.63843650061443	-1330.8682037488468	6217692265.0993185
2814	-397	-450.1662644899273	-16229.758829793458	-2900517692.6742725
2815	593	-452.09644644420263	7686.7026021182164	-2060752642.2555933
2816	-425	2827.2073384077748	-11520.716838428451	13842868455.462248
2817	9197	4970.2813597501035	-3989.1423314494514	-182350388417.504
2818	-9339	-4349.0079821329973	-2868.6110614130275	-116509744238.34358
2819	-3019	-4434.9435570131054	11825.796106157837	158336702769.36966
2820	8445	-1253.2687171968762	-16803.766591543164	177848617577.18747
2821	-6233	1754.4590527723869	1634.6841226487743	-17876158965.701805
2822	5869	2005.2722378851543	5727.0382549602264	67401185430.712776
2823	11703	2282.4872226707475	14308.317736226511	382203038864.18042
2824	5831	13308.034748253855	-5038.9562072139424	-391018721676.40558
2825	-1653	-2109.1814512255382	1421.606977011347	4956399941.4950218
2826	-2027	-4356.416549382674	-4713.8244518544188	-41625221042.916077
2827	-13927	6947.3614575936454	-7333.0336987071341	709514297393.81519
2828	1147	-8843.4382246001423	6632.0369759963933	-67271560667.659782
2829	-521	3293.7246067219439	1022.3371271757121	-1754361712.0670576
2830	-3137	7631.9841045814219	-2892.5941396684211	69253141336.673096
2831	1031	-3884.1024441331492	-2178.8084027635896	8725059208.7885303
2832	5133	514.70375518814467	2396.5000320491818	6331491675.2730761
2833	3915	3719.5471673906868	-10672.671398301347	-155415730775.3898
2834	7955	-4850.3107088360621	-1692.1751428701612	65291260848.763664
2835	5243	-13715.418242675436	30.91865929615248	-2223358868.2787137
2836	-369	1848.7883961932287	3151.6618407035585	-2150072904.8927426
2837	-7355	4100.9309633100193	-8722.033905477294	263077015253.7157
2838	-1167	-867.47443152119104	12866.344460754701	13025149396.272793
2839	-2537	-3912.1023726377798	6168.5607045244587	61222987935.639198
2840	-1931	-3008.407403659121	-505.97876867591776	-2939349418.6671653
2841	33	10067.69076030685	600.49826199846416	199505816.52877456
2842	-2749	-4896.3171620528674	4184.2420065597735	56319796478.03125
2843	2507	-3609.6578653213237	156.27594923993539	-1414205492.3015633
2844	10279	-3052.1028380181388	-1084.5108427566197	34023886985.659084
2845	-9345	-4284.8044530947454	2913.9990909643629	116680887648.54424
2846	-193	-1965.9091708767949	-4080.2542038024549	-1548131967.6414213
2847	-4549	-5604.8316524449847	-861.63063787630108	-21968461462.406933
2848	-7	2996.1700054972343	5368.7938492064541	-112600733.67683293
2849	-5187	-2570.4271164609181	-7813.4267477759413	-104174898750.00995
2850	-11677	6484.4974936760818	-7927.9697611292804	600301725836.9386
2851	-4743	4931.9251709115042	3335.7316964005113	-78029839751.38562
2852	2407	7499.9650743042448	-860.32410164337603	-15530928520.782343
2853	-759	1287.5776547203143	-6495.7760465926722	6348136410.5340824
2854	-5843	1754.4755723760857	4780.5080698575248	-49006904105.429115
2855	8397	-4116.1473956345608	3131.6475621763839	-108240041870.74893
2856	11265	2503.2994198000943	9655.8469829166734	272291678829.90546
2857	8663	2777.7933260166628	9863.1929432228917	237348107592.17972
2858	-4423	-300.71581227432176	837.95554075583755	1114536205.8529327
2859	939	-772.67205502406932	736.20428870383535	-534144967.34943587
2860	-6031	1161.7816457312708	-8260.7406156875641	57880573446.366928
2861	323	19204.619802611607	-2622.2271204319268	-16265916587.529478
2862	10263	1282.5900292253093	7207.173870205731	94869625825.877945
2863	6957	3737.7697208896834	-9964.5012885115229	-259113542918.15378
2864	3065	7202.9219338349985	-5853.2137493339078	-129221140805.908
2865	6105	3509.9650999520072	1008.6839401132809	21614419329.879547
2866	2135	-3723.4559149647775	7252.2022379276214	-57651950106.774673
2867	8721	-6276.587340490677	-3049.7988141632914	166940247964.96933
2868	5283	-28.629055769788248	-454.13447461855515	68686613.864027694
2869	-4071	2307.6239733956236	5937.1504500040837	-55775593308.902267
2870	1675	-7111.0293447973427	-6693.3533314862334	79724358525.120224
2871	1227	9373.7180512543655	7155.4639694322532	82298941278.375702
2872	-2941	-5153.2542762758467	2754.3611669640422	41744328901.934875
2873	775	1141.5194751725924	4179.1548582852229	3697204661.8834214
2874	-1769	-9513.312143664547	-4184.2511581461431	-70416968530.878494
2875	11225	-5717.329018745374	10833.075266598107	-695234468930.10962
2876	1871	6500.9393146795455	2059.4184178132427	25049236429.126408
2877	281	2021.4167820397377	3886.4121428361877	2207552502.4140368
2878	371	5840.0835605598741	4449.0726916720077	9639676782.2431068
2879	2279	3417.5759489954553	3448.4179003124391	26858539348.202301
2880	-7477	8545.5204706467939	-2081.9631404287038	133026736218.87149
2881	-4723	-6989.8788227746072	4111.2608501691166	135725867160.53185
2882	12983	7954.3799223882643	-1408.6049467014452	-145469047944.63147
2883	-1757	198.43748277290922	-8307.4332278600596	2896425284.5372887
2884	4159	-1131.1048365614427	4191.4728747128056	-19717799206.918686
2885	885	972.47691832467331	235.73732304659526	202885458.32365793
2886	237	2076.4003282768126	7387.0238098835916	3635205223.3279281
2887	-14763	-3134.4338164150695	-904.35893544670557	-41847985626.241722
2888	3103	-9604.2367945871138	-4241.7736489759145	126413112512.45544
2889	1907	-2416.7138701315571	4473.1649000619263	-20615355866.595623
2890	5247	3740.4265756270015	3491.261606523668	68519563978.327042
2891	-14007	1426.9643967455015	-4519.6509283152691	90336479112.653992
2892	-6397	-1041.3503803861288	1770.1957495465515	11792191527.697098
2893	605	-1172.9727175526848	3010.5954820478901	-2136464550.2378769
2894	6485	-1638.8449881715158	-6073.8290524771392	64552106996.282654
2895	-3345	2765.1373988701998	-2746.7348417601597	25405606943.519653
2896	7429	-1102.1401820035846	-4085.9286379796849	33454764099.951534
2897	-8039	-8633.5203856186581	4359.2563164719095	302553619597.87854
2898	1639	9687.5606966773685	103.87222036200275	1649273972.2676442
2899	-1147	-10322.968005552724	-1147.5185411288523	-13587129372.171877
2900	9517	2604.7367416606676	6065.6834520460789	150363922878.22565
2901	3957	-6698.5988599445072	-5834.5075332689603	154651531945.81259
2902	-581	116.33928101405947	-7520.1163905991043	508308146.66814375
2903	7935	-5416.3607100298186	-12214.938717719791	524983679749.14075
2904	-549	-1527.474942938393	-4681.3066816501532	-3925667682.3804464
2905	1097	-991.94522477800774	-966.44962160167529	1051655600.5885149
2906	2177	7257.8666397933293	753.68474591305062	11908502125.815052
2907	-3363	6205.4710076364308	4808.0701486691569	-100339611118.16617
2908	-1299	-4041.3247638178373	3433.7071791527515	18025866885.39703
2909	-4171	-11129.912837589987	-1422.6362477325254	-66042852529.139236
2910	6679	-3362.6103726766833	-172.79127223010801	3880697528.6595554
2911	4415	5276.5560871592561	4257.7365237241056	99188209299.394211
2912	-5155	5136.0998677371599	-3828.6808298017386	101370431018.81317
2913	-4129	6628.6944065615289	1425.1926358881726	-39007350287.676659
2914	-1739	-3187.1890326531966	-7131.8538972136403	-39528455184.686951
2915	-3993	485.30446000846513	-3292.5948075022061	6380458403.7105665
2916	1485	-4444.0280642480839	-5076.2299929567553	33499979195.677345
2917	-10345	-16731.028589858786	2504.7755226735917	433532786264.25891
2918	-8629	3531.3428065232574	1863.7230874199888	-56791289924.187531
2919	5791	-2570.1101485690542	12649.338936309106	-188266535613.45071
2920	-3707	4468.1638173556885	-8926.5629625161746	147854976296.6073
2921	59	-4531.4817015687904	-4138.4605764027501	1106448144.1033406
2922	733	375.02512364772264	-4692.5310829441069	-1289945897.3581893
2923	5455	-1479.3563280791789	30.234439978434303	-243988567.63928673
2924	-461	560.94107335380386	387.29608007457028	-100152378.55572785
2925	5781	6894.8536816693586	-3822.5718064088842	-152364459706.04553
2926	8041	6537.7803836342036	4071.233932403185	214025956890.57037
2927	-5257	-791.58278459777421	4185.6422805126576	17417925428.228703
2928	4921	-1244.0658938372719	-2531.6763502524591	15499044803.992443
2929	285	6878.0947697592701	10369.442553870062	20326772449.601471
2930	-1903	4367.8442627099876	-8384.2783965117615	69690186020.091171
2931	-4005	-12635.237056687432	2870.4824988252785	145258253493.11826
2932	9313	3065.1409360545576	-368.53068808877532	-10519950814.232601
2933	8489	4657.9837185946244	294.75616542082611	11655137402.013189
2934	-4941	-4483.825607880296	-4507.8949188527304	-99870529108.11438
2935	-6421	-1841.5799116904006	3654.8012917533642	43217238078.166359
2936	-1199	-4878.1530870638553	-5338.3970055137079	-31223779881.070545
2937	9377	11119.929422293708	-6620.2918132134209	-690308275460.95532
2938	1361	10003.133474430277	4865.1823741398284	66235880454.380119
2939	-435	-589.63534018996438	-3544.3387312018122	-909092307.48148155
2940	6705	5800.537276134276	1550.6681069935546	60309518196.229851
2941	137	12668.693636236307	5591.2999763503512	9704321900.7288723
2942	1939	618.26821927152059	-79.764081831269309	-95622942.264319003
2943	5683	-2027.7196480850289	-5603.1260930648687	64567795885.968269
2944	10713	4128.3891746459367	-1366.6121929744579	-60441749513.323776
2945	3131	-5551.1947392938664	-2584.1469045571894	44914516560.401588
2946	-7821	-129.44142848502537	796.13921939920101	805980624.44395947
2947	-499	19941.251173360895	-2053.6694479504677	20435416406.030205
2948	-10273	1007.9592107170582	-1609.5537113270755	16666550390.113443
2949	-5257	6642.7745358717793	-1533.4452630566232	53549542832.344231
2950	3353	-772.64573589156657	-4217.3624520497242	10925841417.552015
2951	455	3579.8002421543997	2606.782662702627	4245951349.2699733
2952	2701	-10923.221346235228	-1868.2760658917143	55120908702.747231
2953	2317	-2714.4320770004597	-12331.294765668545	77555694599.689636
2954	345	6053.3340721979248	-1905.0802279069835	-3978570033.581676
2955	4747	4022.9965679599454	1646.0181595040592	31434279904.582287
2956	-16941	-3540.3361520627659	-10033.628848109622	-601785299386.92725
2957	-5181	4037.886640764058	5793.1843021804298	-121195099598.01982
2958	-5099	2422.3826101523946	-9111.8159466150664	112546680625.05106
2959	3749	-4421.9981521507571	-5748.463986084832	95298444518.521957
2960	-7211	-9246.4816039478592	1431.8463240524309	95470327951.869736
2961	3053	11559.112219890192	1081.850809536299	38178482188.195679
2962	-3211	545.08990597100717	-1502.1839212685616	2629248013.8817549
2963	1845	2718.1429960786209	-794.341742077969	-3983603046.8223152
2964	4611	7377.2718403763547	4907.7556795944793	166945164088.30927
2965	-1795	-7118.390708298165	725.51822055976891	9270317277.0809517
2966	15325	-848.44323836448712	-1951.3767349037792	25372566472.238262
2967	1505	-5657.1451680157088	2297.0788631122832	-19557337429.465038
2968	5361	1179.9633022046598	-1244.3008385986911	-7871177419.0927629
2969	-63	-331.53574814850253	39.743768077684415	830118.23268416745
2970	965	-3593.7820773082922	10891.663634078401	-37772286265.613708
2971	1843	2128.7680437904246	2417.3013222419431	9483845426.3028221
2972	-2297	-7665.2712880984554	2302.7202397880556	40544290352.696602
2973	6901	911.17850580283584	-4133.2505948438848	-25990056926.819
2974	1205	6588.3535344174006	-12078.982313569259	-95894630010.412003
2975	-4447	1536.149383167771	6706.0702619884078	-45810884772.038551
2976	-2573	1456.6529249361431	-1417.4768601395965	5312657878.3267784
2977	1825	828.63949031301649	-6673.9423293062346	-10092783210.495981
2978	-7393	1899.4851496499894	2099.8138406338139	-29487462577.668255
2979	4713	6793.4275299605715	5575.123567422007	178501094824.56241
2980	-3875	-1585.4439969249649	1911.1918618135567	11741589699.101084
2981	-3807	-12464.428181577094	-4288.715221209618	-203508449570.87646
2982	3739	3760.6395290572555	-1275.6091697898935	-17936380334.331245
2983	-4857	-2492.5337375021554	-4564.8294734486653	-55262904562.577347
2984	-1405	2782.7033934285855	5877.8943246916233	-22980793259.365276
2985	-2441	-457.63067845867198	529.31669228823739	591287230.66474485
2986	6881	6342.748296215771	6385.7527805140953	278702674494.95563
2987	-119	-179.56783514481546	-1308.8781677374216	-27968857.86682165
2988	-4825	3250.2691898249186	14095.734424142769	-221057043555.04816
2989	2107	-847.57595495313012	-5478.4408986086955	9783632793.6484013
2990	6377	-7138.5521046297335	3211.4774624469392	-146194632988.97195
2991	-4489	2949.1573212694302	1358.7087282818468	-17987628566.954548
2992	1685	6643.441089918414	4499.2740569192638	50365765713.552185
2993	-12679	439.62586141776222	-4868.7848450443244	27138686072.453766
2994	-7699	-449.97740470535911	5402.5663253760567	18716521325.804066
2995	-9319	-7877.599377882646	-1539.3141241285032	-113003125775.13162
2996	1057	-8676.506605220502	15654.974119406457	-143572824073.62656
2997	6101	-7021.7416068369466	-4677.2488498914345	200371682847.21378
2998	-10675	-1886.3954417182574	-10350.685743955964	-208434567384.65509
2999	4167	-642.43502244490969	-3077.5326366358495	8238637156.9665565
3000	-1579	1316.2124570715353	-3051.7230514303956	6342394399.5077448
3001	1879	-3032.1386014798481	679.98212337248515	-3874122283.7920222
3002	-6733	4680.7248102545136	-8112.7149361636702	255674808478.14587
3003	-13393	-10248.691161765093	4085.3099985883641	560752594809.75281
3004	1243	-6257.4315460835123	-1528.2246289266984	11886511926.16678
3005	5639	-4487.1132424102698	-4214.026302764204	106626797787.04427
3006	-2763	-563.81958509471633	-3461.8637900407639	-5393007431.7016325
3007	3319	-6512.0498062584202	-1811.4446557143121	39151646942.230934
3008	-701	1024.5446676677188	3282.0708702291458	-2357202374.5095758
3009	-7305	-8409.4877381189654	-1933.301816305506	-118765259193.21275
3010	-1099	2477.7829985084518	-3597.0462161180467	9795057255.1019535
3011	-2427	11246.260670208239	2002.4423961095285	-54656013700.358482
3012	3161	519.05131725207571	-7403.6223638482743	-12147280271.580292
3013	-7233	6832.2383507251116	2189.0932168681456	-108179689151.88776
3014	-2847	3871.1767493380858	4707.9518701349089	-51887468436.056694
3015	-2303	965.85975500945199	9647.7416307938565	-21460195442.303741
3016	-8947	44.916305299320605	-2305.8862238380079	926657696.38903296
3017	-9081	2731.7623084641209	-3706.5059225889281	91947787326.056824
3018	2777	1310.2731454925372	-1937.6002562529725	-7050207562.5128822
3019	-1303	1111.8695185815939	-803.65646733112021	1164310151.6556776
3020	115	-967.99656192825921	-1755.9179482205557	195468091.74414641
